date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-02-04 05:40:00,976.2,1.95,277.01,0.76,91.8,7.03,6.45,0.58,4.12,6.61,1233.05,1.47,3.65,273.2,0.5,600.0,0.0,0.0,0.0,14.28,420.7
2020-02-04 05:50:00,976.57,1.94,276.97,0.84,92.4,7.03,6.49,0.53,4.15,6.65,1233.53,1.76,4.77,255.2,0.3,600.0,0.0,0.0,0.0,14.09,421.0
2020-02-04 06:00:00,976.83,2.09,277.1,0.99,92.4,7.1,6.56,0.54,4.19,6.72,1233.17,1.53,5.33,240.4,0.3,600.0,0.0,0.0,0.0,13.89,421.1
2020-02-04 06:10:00,977.15,1.98,276.96,0.8,91.9,7.05,6.48,0.57,4.13,6.63,1234.11,2.53,5.01,277.8,0.6,600.0,0.0,0.0,0.0,13.7,421.0
2020-02-04 06:20:00,977.35,1.71,276.67,0.58,92.2,6.91,6.37,0.54,4.06,6.52,1235.63,1.77,4.13,273.9,0.1,570.0,0.0,0.0,0.0,13.52,420.8
2020-02-04 06:30:00,977.46,1.91,276.87,0.8,92.3,7.01,6.47,0.54,4.13,6.62,1234.79,1.07,2.56,243.0,0.1,560.0,0.0,0.0,0.0,13.31,420.7
2020-02-04 06:40:00,977.64,2.2,277.15,0.93,91.3,7.16,6.54,0.62,4.17,6.69,1233.7,1.56,4.67,272.3,0.0,20.0,0.0,0.0,0.0,13.05,420.4
2020-02-04 06:50:00,977.97,2.43,277.36,0.98,90.1,7.28,6.56,0.72,4.18,6.71,1233.05,1.64,3.41,253.2,0.1,390.0,0.0,0.0,0.0,12.86,420.5
2020-02-04 07:00:00,978.15,2.62,277.53,1.26,90.7,7.38,6.69,0.69,4.27,6.84,1232.4,2.13,5.01,260.9,0.0,250.0,0.0,0.0,0.0,12.84,421.3
2020-02-04 07:10:00,978.52,2.72,277.6,1.32,90.4,7.43,6.72,0.71,4.28,6.87,1232.38,2.55,4.29,257.8,0.0,60.0,0.0,0.0,0.0,12.7,422.0
2020-02-04 07:20:00,978.82,2.74,277.6,1.29,90.1,7.44,6.71,0.74,4.27,6.85,1232.69,2.43,5.11,260.1,0.0,120.0,0.0,0.0,0.0,12.67,422.2
2020-02-04 07:30:00,979.19,2.77,277.59,1.28,89.9,7.46,6.7,0.75,4.27,6.84,1233.05,2.53,4.45,257.5,0.1,290.0,0.4,0.0,0.0,12.62,421.8
2020-02-04 07:40:00,979.55,2.38,277.17,0.86,89.7,7.25,6.5,0.75,4.14,6.64,1235.34,3.38,7.45,267.5,0.1,400.0,0.4,0.0,1.35,12.73,421.4
2020-02-04 07:50:00,979.76,2.28,277.06,0.91,90.6,7.2,6.53,0.68,4.15,6.66,1236.02,2.19,4.77,246.9,0.0,0.0,1.21,2.51,4.44,12.61,421.6
2020-02-04 08:00:00,980.01,2.51,277.26,1.07,90.2,7.32,6.6,0.72,4.2,6.74,1235.29,2.78,5.45,262.5,0.0,0.0,3.62,8.49,10.81,12.5,421.8
2020-02-04 08:10:00,980.3,2.74,277.47,0.99,88.2,7.44,6.56,0.88,4.18,6.7,1234.63,3.03,5.33,259.9,0.0,0.0,5.63,14.09,15.83,12.43,421.6
2020-02-04 08:20:00,980.62,2.87,277.58,0.85,86.5,7.51,6.5,1.01,4.13,6.63,1234.48,2.91,6.93,260.1,0.0,0.0,12.27,24.32,32.43,12.38,421.4
2020-02-04 08:30:00,980.9,2.87,277.55,0.78,86.1,7.51,6.47,1.04,4.11,6.59,1234.87,3.01,5.45,264.5,0.0,210.0,15.69,34.56,42.28,12.38,421.2
2020-02-04 08:40:00,981.21,2.76,277.42,0.72,86.4,7.45,6.44,1.01,4.09,6.56,1235.76,2.59,6.13,263.4,0.0,430.0,11.27,27.03,45.75,12.44,421.5
2020-02-04 08:50:00,981.41,2.64,277.29,0.77,87.4,7.39,6.46,0.93,4.1,6.58,1236.52,1.0,2.52,267.5,0.3,600.0,13.08,35.91,64.29,12.54,421.9
2020-02-04 09:00:00,981.65,2.52,277.15,0.78,88.2,7.33,6.46,0.86,4.1,6.58,1237.36,1.89,3.93,260.8,0.1,30.0,45.47,98.07,122.78,12.49,421.7
2020-02-04 09:10:00,981.85,2.69,277.29,0.57,85.9,7.41,6.37,1.05,4.04,6.49,1236.92,2.33,4.93,261.6,0.0,0.0,42.25,93.82,107.53,12.4,421.1
2020-02-04 09:20:00,982.0,2.74,277.34,0.46,84.9,7.44,6.32,1.12,4.01,6.43,1236.9,2.17,4.13,256.2,0.0,0.0,43.66,98.07,104.83,12.36,420.7
2020-02-04 09:30:00,982.18,2.74,277.32,0.46,84.9,7.44,6.32,1.12,4.01,6.43,1237.13,2.24,5.45,253.1,0.0,0.0,41.65,101.74,108.69,12.34,420.7
2020-02-04 09:40:00,982.34,2.8,277.37,0.51,84.8,7.48,6.34,1.14,4.02,6.45,1237.02,2.36,3.73,255.3,0.0,0.0,138.63,261.78,448.46,12.34,420.6
2020-02-04 09:50:00,982.43,3.3,277.87,1.0,84.8,7.75,6.57,1.18,4.17,6.69,1234.79,1.79,4.61,248.1,0.0,0.0,128.57,251.54,407.53,12.37,420.3
2020-02-04 10:00:00,982.42,3.68,278.25,1.14,83.4,7.96,6.64,1.32,4.21,6.75,1233.05,2.38,5.09,243.6,0.0,0.0,215.09,395.17,450.39,12.47,420.1
2020-02-04 10:10:00,982.58,3.99,278.54,1.22,82.1,8.13,6.67,1.46,4.24,6.79,1231.89,3.25,5.97,247.7,0.0,0.0,278.27,494.98,561.39,12.66,420.3
2020-02-04 10:20:00,982.66,4.12,278.67,1.15,80.9,8.2,6.64,1.57,4.21,6.75,1231.43,3.08,6.37,246.0,0.0,0.0,215.49,397.88,516.6,12.93,420.4
2020-02-04 10:30:00,982.75,4.14,278.69,1.07,80.3,8.22,6.6,1.62,4.19,6.72,1231.45,2.93,5.81,252.6,0.0,0.0,327.57,585.13,721.81,13.27,420.2
2020-02-04 10:40:00,982.9,4.4,278.93,1.16,79.4,8.37,6.64,1.72,4.22,6.76,1230.47,2.31,6.09,260.3,0.0,130.0,156.74,309.65,560.04,13.65,419.8
2020-02-04 10:50:00,983.02,4.06,278.58,0.81,79.3,8.17,6.48,1.69,4.11,6.59,1232.2,2.76,6.51,264.5,0.0,30.0,97.38,201.16,319.11,14.05,419.8
2020-02-04 11:00:00,983.19,3.53,278.04,0.69,81.6,7.87,6.42,1.45,4.07,6.53,1234.8,2.72,7.45,258.6,0.0,0.0,116.1,238.8,266.41,14.34,419.7
2020-02-04 11:10:00,983.35,3.32,277.81,0.5,81.7,7.76,6.34,1.42,4.02,6.44,1235.99,3.29,6.33,266.5,0.0,0.0,147.69,297.1,313.32,14.52,419.0
2020-02-04 11:20:00,983.46,3.35,277.83,0.33,80.5,7.77,6.26,1.52,3.97,6.36,1236.04,2.71,7.91,265.5,0.0,0.0,166.2,331.85,524.71,14.57,418.9
2020-02-04 11:30:00,983.45,3.54,278.03,0.5,80.4,7.88,6.33,1.54,4.02,6.44,1235.11,2.11,4.57,256.4,0.0,0.0,188.33,379.54,583.59,14.54,419.3
2020-02-04 11:40:00,983.48,3.95,278.43,0.7,79.3,8.11,6.43,1.68,4.08,6.54,1233.31,3.37,6.25,258.9,0.0,0.0,380.08,703.28,733.59,14.49,419.4
2020-02-04 11:50:00,983.46,4.44,278.93,0.97,78.1,8.39,6.55,1.84,4.16,6.66,1231.04,1.77,3.65,264.5,0.0,0.0,360.56,672.2,770.85,14.47,419.3
2020-02-04 12:00:00,983.45,4.99,279.48,0.91,74.8,8.72,6.53,2.2,4.14,6.63,1228.6,2.11,5.93,249.2,0.0,0.0,442.66,821.23,979.34,14.54,419.4
2020-02-04 12:10:00,983.44,5.26,279.76,0.85,73.1,8.89,6.5,2.39,4.12,6.61,1227.4,2.58,6.85,275.9,0.0,0.0,436.62,829.54,1160.81,14.72,419.4
2020-02-04 12:20:00,983.4,5.05,279.55,0.65,73.1,8.76,6.4,2.36,4.06,6.51,1228.33,3.02,6.71,253.0,0.0,0.0,207.44,418.73,785.71,14.99,419.4
2020-02-04 12:30:00,983.47,4.39,278.87,0.71,76.9,8.36,6.43,1.93,4.08,6.54,1231.35,2.24,5.17,274.5,0.0,590.0,72.03,158.3,272.01,15.39,419.4
2020-02-04 12:40:00,983.79,3.34,277.8,0.51,81.6,7.77,6.34,1.43,4.02,6.44,1236.44,2.16,6.43,280.8,0.6,560.0,20.93,53.67,142.47,15.73,419.5
2020-02-04 12:50:00,983.75,2.58,277.03,0.61,86.8,7.36,6.38,0.97,4.05,6.49,1239.8,1.62,4.17,275.3,0.0,50.0,81.89,172.78,209.85,15.73,419.7
2020-02-04 13:00:00,983.68,2.83,277.29,1.06,88.1,7.49,6.6,0.89,4.18,6.71,1238.5,1.46,3.32,252.0,0.0,20.0,159.56,319.5,772.2,15.55,419.3
2020-02-04 13:10:00,983.59,3.34,277.81,1.34,86.7,7.76,6.73,1.03,4.27,6.84,1236.02,1.51,4.09,259.7,0.0,0.0,192.56,385.71,737.84,15.32,418.9
2020-02-04 13:20:00,983.52,4.02,278.5,1.39,82.9,8.15,6.75,1.39,4.28,6.87,1232.9,2.08,4.23,251.5,0.0,0.0,345.47,639.96,769.3,15.14,418.8
2020-02-04 13:30:00,983.49,4.64,279.13,1.43,79.6,8.51,6.78,1.74,4.3,6.89,1230.08,2.09,4.49,241.7,0.0,0.0,189.34,370.08,719.11,15.06,419.0
2020-02-04 13:40:00,983.52,4.48,278.96,0.96,77.8,8.42,6.55,1.87,4.15,6.66,1230.94,2.89,6.89,263.0,0.1,0.0,194.37,379.92,499.03,15.13,418.8
2020-02-04 13:50:00,983.54,4.45,278.93,0.51,75.5,8.4,6.34,2.06,4.02,6.45,1231.2,3.32,6.43,259.0,0.0,0.0,128.97,256.95,307.14,15.27,418.8
2020-02-04 14:00:00,983.61,4.39,278.86,0.31,74.7,8.36,6.25,2.12,3.96,6.35,1231.59,2.19,5.57,258.3,0.0,0.0,120.72,242.08,280.12,15.38,418.8
2020-02-04 14:10:00,983.61,4.43,278.9,0.24,74.1,8.39,6.21,2.17,3.94,6.32,1231.44,2.44,5.73,264.4,0.0,0.0,165.79,318.73,717.18,15.44,418.8
2020-02-04 14:20:00,983.58,4.73,279.2,0.28,72.8,8.56,6.23,2.33,3.95,6.34,1230.08,2.7,6.15,277.1,0.0,0.0,157.55,305.21,621.81,15.46,419.0
2020-02-04 14:30:00,983.61,5.01,279.49,0.37,71.8,8.74,6.27,2.46,3.98,6.38,1228.82,2.59,7.09,281.9,0.0,0.0,265.79,496.91,772.39,15.5,419.2
2020-02-04 14:40:00,983.71,5.09,279.56,0.26,70.9,8.78,6.23,2.56,3.95,6.33,1228.65,2.75,6.45,274.2,0.0,0.0,91.35,187.84,222.78,15.55,419.4
2020-02-04 14:50:00,983.82,4.71,279.17,0.25,72.7,8.55,6.22,2.34,3.94,6.32,1230.45,2.86,5.61,273.3,0.0,200.0,73.64,150.97,295.95,15.62,419.8
2020-02-04 15:00:00,983.92,4.38,278.83,0.39,75.2,8.36,6.28,2.07,3.98,6.39,1232.03,2.42,4.81,273.5,0.0,60.0,105.43,211.2,398.65,15.72,419.9
2020-02-04 15:10:00,983.96,4.6,279.05,0.64,75.4,8.49,6.4,2.09,4.06,6.5,1231.03,1.72,4.05,256.1,0.0,0.0,185.71,352.7,509.85,15.64,419.9
2020-02-04 15:20:00,984.12,5.0,279.43,0.62,73.2,8.73,6.39,2.34,4.05,6.49,1229.47,2.21,4.53,273.1,0.0,0.0,109.05,215.44,455.6,15.55,419.9
2020-02-04 15:30:00,984.44,4.64,279.05,0.65,75.2,8.51,6.4,2.11,4.06,6.5,1231.44,2.97,6.25,269.9,0.0,120.0,65.19,135.71,330.89,15.53,420.0
2020-02-04 15:40:00,984.47,4.43,278.83,0.82,77.3,8.39,6.48,1.9,4.11,6.59,1232.39,2.28,4.33,265.1,0.0,0.0,161.77,306.56,329.34,15.49,420.3
2020-02-04 15:50:00,984.51,4.82,279.22,0.83,75.3,8.62,6.49,2.13,4.11,6.59,1230.72,2.26,4.95,274.0,0.0,0.0,138.83,258.69,281.08,15.44,419.9
2020-02-04 16:00:00,984.64,4.95,279.34,0.66,73.7,8.7,6.41,2.29,4.06,6.51,1230.34,2.04,5.93,277.2,0.0,0.0,100.6,193.05,235.91,15.43,419.8
2020-02-04 16:10:00,984.89,4.58,278.95,0.17,73.0,8.47,6.19,2.29,3.92,6.28,1232.4,2.51,5.25,281.6,0.0,0.0,30.18,85.71,108.69,15.46,419.8
2020-02-04 16:20:00,985.1,4.07,278.43,0.02,74.8,8.18,6.12,2.06,3.87,6.21,1234.93,2.41,4.53,271.4,0.0,0.0,20.72,61.39,69.3,15.5,419.8
2020-02-04 16:30:00,985.29,3.77,278.1,0.23,77.6,8.0,6.21,1.79,3.93,6.3,1236.49,3.08,6.47,270.5,0.0,0.0,40.85,78.96,95.95,15.44,420.3
2020-02-04 16:40:00,985.43,3.49,277.81,0.22,79.1,7.85,6.21,1.64,3.93,6.3,1237.91,2.7,5.63,268.2,0.0,0.0,36.62,69.5,88.42,15.3,420.3
2020-02-04 16:50:00,985.53,3.28,277.6,0.04,79.2,7.74,6.13,1.61,3.88,6.22,1239.0,2.55,4.59,258.3,0.0,0.0,20.32,44.59,55.41,15.11,420.3
2020-02-04 17:00:00,985.79,3.2,277.49,-0.3,77.7,7.69,5.98,1.71,3.78,6.06,1239.77,2.34,6.01,265.6,0.0,0.0,9.05,23.94,33.78,14.9,419.8
2020-02-04 17:10:00,985.99,3.18,277.45,-0.5,76.7,7.68,5.89,1.79,3.72,5.97,1240.17,2.33,5.21,261.0,0.0,0.0,3.62,12.74,17.57,14.68,419.9
2020-02-04 17:20:00,986.23,3.14,277.4,-0.64,76.1,7.66,5.83,1.83,3.68,5.91,1240.66,2.69,5.13,264.0,0.0,0.0,0.2,4.63,8.3,14.44,419.8
2020-02-04 17:30:00,986.54,3.13,277.37,-0.65,76.1,7.65,5.82,1.83,3.68,5.9,1241.09,2.26,5.61,254.9,0.0,0.0,0.0,1.35,2.51,14.2,420.1
2020-02-04 17:40:00,986.85,3.0,277.21,-0.51,77.6,7.58,5.88,1.7,3.72,5.96,1242.03,2.76,4.69,264.0,0.0,0.0,0.0,0.0,0.0,13.96,419.9
2020-02-04 17:50:00,987.11,2.72,276.91,-0.35,80.1,7.43,5.95,1.48,3.76,6.03,1243.6,2.71,5.21,273.1,0.0,0.0,0.0,0.0,0.0,13.75,419.8
2020-02-04 18:00:00,987.37,2.52,276.69,-0.29,81.6,7.33,5.98,1.35,3.78,6.06,1244.81,1.92,3.93,283.4,0.0,0.0,0.0,0.0,0.0,13.54,420.0
2020-02-04 18:10:00,987.6,2.36,276.5,-0.27,82.7,7.24,5.99,1.25,3.78,6.06,1245.86,1.59,4.17,259.5,0.0,0.0,0.0,0.0,0.0,13.34,420.3
2020-02-04 18:20:00,987.78,2.42,276.55,-0.25,82.4,7.28,6.0,1.28,3.78,6.07,1245.77,1.76,4.43,257.3,0.0,0.0,0.0,0.0,0.0,13.15,420.3
2020-02-04 18:30:00,987.91,2.51,276.63,-0.25,81.9,7.32,6.0,1.33,3.78,6.07,1245.53,1.8,5.17,266.2,0.0,0.0,0.0,0.0,0.0,12.99,420.4
2020-02-04 18:40:00,988.15,2.49,276.6,-0.3,81.7,7.31,5.97,1.34,3.77,6.05,1245.93,1.47,3.35,249.6,0.0,0.0,0.0,0.0,0.0,12.86,420.4
2020-02-04 18:50:00,988.35,2.43,276.51,-0.4,81.5,7.28,5.93,1.35,3.74,6.0,1246.51,1.55,3.18,261.3,0.0,0.0,0.0,0.0,0.0,12.76,420.4
2020-02-04 19:00:00,988.55,2.46,276.53,-0.44,81.1,7.3,5.92,1.38,3.73,5.98,1246.61,1.83,4.57,270.6,0.0,0.0,0.0,0.0,0.0,12.67,421.0
2020-02-04 19:10:00,988.62,2.52,276.58,-0.51,80.3,7.33,5.88,1.44,3.71,5.95,1246.45,1.7,3.37,263.1,0.0,0.0,0.0,0.0,0.0,12.59,422.0
2020-02-04 19:20:00,988.71,2.54,276.6,-0.67,79.3,7.34,5.82,1.52,3.67,5.88,1246.51,2.07,4.31,260.1,0.0,0.0,0.0,0.0,0.0,12.51,421.8
2020-02-04 19:30:00,988.79,2.54,276.59,-0.73,78.9,7.34,5.79,1.55,3.65,5.85,1246.62,2.2,4.13,249.8,0.0,0.0,0.0,0.0,0.0,12.44,422.1
2020-02-04 19:40:00,988.85,2.6,276.65,-0.73,78.6,7.37,5.79,1.58,3.65,5.86,1246.42,2.18,4.73,261.6,0.0,0.0,0.0,0.0,0.0,12.37,422.4
2020-02-04 19:50:00,988.91,2.75,276.79,-0.74,77.7,7.45,5.79,1.66,3.65,5.85,1245.83,2.43,4.09,252.2,0.0,0.0,0.0,0.0,0.0,12.32,421.7
2020-02-04 20:00:00,988.82,2.81,276.85,-0.67,77.8,7.48,5.82,1.66,3.67,5.88,1245.44,2.27,4.69,250.6,0.0,0.0,0.0,0.0,0.0,12.28,421.8
2020-02-04 20:10:00,988.98,2.85,276.89,-0.56,78.2,7.5,5.86,1.63,3.7,5.93,1245.43,2.86,4.85,257.1,0.0,0.0,0.0,0.0,0.0,12.26,421.6
2020-02-04 20:20:00,989.23,2.88,276.9,-0.51,78.3,7.52,5.88,1.63,3.71,5.95,1245.6,2.35,4.81,259.2,0.0,0.0,0.0,0.0,0.0,12.27,421.8
2020-02-04 20:30:00,989.37,2.86,276.87,-0.38,79.1,7.51,5.94,1.57,3.74,6.0,1245.82,3.12,5.37,257.5,0.0,0.0,0.0,0.0,0.0,12.29,421.8
2020-02-04 20:40:00,989.6,2.92,276.91,-0.33,79.1,7.54,5.96,1.58,3.76,6.03,1245.83,3.39,6.29,263.8,0.0,0.0,0.0,0.0,0.0,12.3,421.8
2020-02-04 20:50:00,989.72,2.99,276.96,-0.21,79.4,7.57,6.01,1.56,3.79,6.08,1245.68,3.29,5.13,259.6,0.0,0.0,0.0,0.0,0.0,12.31,422.2
2020-02-04 21:00:00,989.92,3.0,276.96,-0.13,79.8,7.58,6.05,1.53,3.81,6.11,1245.84,2.99,5.23,266.9,0.0,0.0,0.0,0.0,0.0,12.32,422.1
2020-02-04 21:10:00,990.09,2.99,276.94,-0.1,80.0,7.58,6.06,1.52,3.82,6.12,1246.08,2.88,5.61,260.8,0.0,0.0,0.0,0.0,0.0,12.33,422.2
2020-02-04 21:20:00,990.22,3.0,276.94,-0.12,79.9,7.58,6.06,1.52,3.81,6.12,1246.23,3.11,5.29,263.8,0.0,0.0,0.0,0.0,0.0,12.35,421.8
2020-02-04 21:30:00,990.38,3.04,276.96,-0.15,79.5,7.6,6.04,1.56,3.8,6.1,1246.25,3.61,6.33,258.7,0.0,0.0,0.0,0.0,0.0,12.37,421.4
2020-02-04 21:40:00,990.46,3.14,277.05,-0.16,78.9,7.65,6.04,1.61,3.8,6.1,1245.92,3.18,6.85,261.8,0.0,0.0,0.0,0.0,0.0,12.37,420.9
2020-02-04 21:50:00,990.4,3.14,277.06,-0.19,78.7,7.66,6.03,1.63,3.79,6.08,1245.84,4.03,7.37,264.3,0.0,0.0,0.0,0.0,0.0,12.38,420.7
2020-02-04 22:00:00,990.48,3.14,277.05,-0.19,78.7,7.66,6.02,1.63,3.79,6.08,1245.94,3.43,6.61,263.1,0.0,0.0,0.0,0.0,0.0,12.39,420.5
2020-02-04 22:10:00,990.56,3.14,277.05,-0.15,78.9,7.66,6.04,1.62,3.8,6.1,1246.03,3.5,7.17,260.6,0.0,0.0,0.0,0.0,0.0,12.38,420.5
2020-02-04 22:20:00,990.62,3.13,277.04,-0.12,79.1,7.65,6.05,1.6,3.81,6.11,1246.13,3.41,8.05,260.6,0.0,0.0,0.0,0.0,0.0,12.38,420.5
2020-02-04 22:30:00,990.69,3.14,277.04,-0.15,78.9,7.66,6.04,1.62,3.8,6.1,1246.19,2.57,5.65,262.4,0.0,0.0,0.0,0.0,0.0,12.39,420.3
2020-02-04 22:40:00,990.78,3.19,277.08,-0.14,78.7,7.68,6.05,1.64,3.8,6.1,1246.1,3.24,6.05,260.6,0.0,0.0,0.0,0.0,0.0,12.41,420.3
2020-02-04 22:50:00,990.82,3.16,277.05,-0.1,79.1,7.67,6.07,1.6,3.82,6.12,1246.25,3.19,6.65,260.0,0.1,0.0,0.0,0.0,0.0,12.44,420.4
2020-02-04 23:00:00,990.92,3.08,276.96,0.05,80.4,7.62,6.13,1.49,3.86,6.18,1246.72,3.01,5.73,265.5,0.0,260.0,0.0,0.0,0.0,12.5,420.3
2020-02-04 23:10:00,991.12,2.95,276.81,0.19,82.0,7.55,6.19,1.36,3.9,6.25,1247.53,3.27,6.33,259.7,0.0,290.0,0.0,0.0,0.0,12.58,420.3
2020-02-04 23:20:00,991.31,2.74,276.58,0.36,84.3,7.44,6.27,1.17,3.94,6.33,1248.69,2.4,5.39,285.2,0.0,520.0,0.0,0.0,0.0,12.69,420.3
2020-02-04 23:30:00,991.53,2.72,276.55,0.54,85.5,7.43,6.35,1.08,4.0,6.41,1248.99,1.99,5.15,272.9,0.0,340.0,0.0,0.0,0.0,12.69,420.3
2020-02-04 23:40:00,991.53,2.79,276.62,0.53,85.0,7.47,6.35,1.12,3.99,6.4,1248.71,3.52,5.57,260.7,0.0,0.0,0.0,0.0,0.0,12.54,420.3
2020-02-04 23:50:00,991.57,2.85,276.68,0.57,84.9,7.5,6.37,1.13,4.0,6.42,1248.47,3.24,5.81,253.3,0.0,0.0,0.0,0.0,0.0,12.43,420.3
2020-02-05 00:00:00,991.65,2.91,276.73,0.54,84.3,7.53,6.35,1.18,3.99,6.4,1248.29,3.39,7.81,254.7,0.0,0.0,0.0,0.0,0.0,12.35,420.3
2020-02-05 00:10:00,991.82,3.06,276.87,0.51,83.3,7.61,6.34,1.27,3.99,6.39,1247.85,3.44,6.53,258.3,0.0,0.0,0.0,0.0,0.0,12.29,420.0
2020-02-05 00:20:00,991.92,3.16,276.96,0.51,82.7,7.66,6.34,1.33,3.98,6.39,1247.53,3.24,6.49,262.0,0.0,0.0,0.0,0.0,0.0,12.26,419.6
2020-02-05 00:30:00,992.09,3.21,276.99,0.58,82.8,7.69,6.37,1.32,4.0,6.42,1247.5,2.29,4.79,269.4,0.0,0.0,0.0,0.0,0.0,12.25,419.3
2020-02-05 00:40:00,992.22,3.18,276.96,0.62,83.2,7.68,6.39,1.29,4.02,6.44,1247.76,2.53,4.39,277.4,0.0,250.0,0.0,0.0,0.0,12.32,419.3
2020-02-05 00:50:00,992.24,3.16,276.94,0.63,83.4,7.67,6.39,1.27,4.02,6.44,1247.88,2.83,5.47,271.7,0.0,0.0,0.0,0.0,0.0,12.35,419.3
2020-02-05 01:00:00,992.19,3.3,277.08,0.45,81.5,7.74,6.31,1.43,3.96,6.36,1247.25,2.51,6.59,272.2,0.0,0.0,0.0,0.0,0.0,12.34,419.2
2020-02-05 01:10:00,992.26,3.43,277.21,0.1,78.7,7.82,6.15,1.67,3.87,6.2,1246.79,2.23,4.75,256.1,0.0,0.0,0.0,0.0,0.0,12.34,419.0
2020-02-05 01:20:00,992.48,3.41,277.17,-0.31,76.5,7.8,5.97,1.83,3.75,6.02,1247.26,2.7,5.17,290.9,0.0,0.0,0.0,0.0,0.0,12.36,418.9
2020-02-05 01:30:00,992.67,3.35,277.1,-0.33,76.7,7.77,5.96,1.81,3.74,6.01,1247.76,2.01,6.17,281.3,0.0,0.0,0.0,0.0,0.0,12.36,419.0
2020-02-05 01:40:00,992.91,3.27,277.0,-0.23,77.7,7.73,6.01,1.72,3.77,6.05,1248.41,1.71,3.97,258.7,0.0,0.0,0.0,0.0,0.0,12.36,419.3
2020-02-05 01:50:00,993.15,3.27,276.97,-0.18,78.0,7.73,6.03,1.7,3.78,6.07,1248.72,2.33,5.41,286.5,0.0,0.0,0.0,0.0,0.0,12.37,419.3
2020-02-05 02:00:00,993.43,3.27,276.95,-0.18,78.0,7.73,6.03,1.7,3.78,6.07,1249.05,2.14,6.41,279.7,0.0,0.0,0.0,0.0,0.0,12.4,419.3
2020-02-05 02:10:00,993.63,3.29,276.96,-0.37,76.8,7.74,5.94,1.8,3.73,5.98,1249.24,2.26,4.57,275.9,0.0,0.0,0.0,0.0,0.0,12.43,419.4
2020-02-05 02:20:00,993.8,3.27,276.93,-0.86,74.2,7.73,5.74,1.99,3.6,5.77,1249.65,2.14,4.85,282.3,0.0,0.0,0.0,0.0,0.0,12.46,419.7
2020-02-05 02:30:00,994.01,3.26,276.9,-1.57,70.5,7.72,5.44,2.28,3.41,5.48,1250.12,2.16,4.49,277.1,0.0,0.0,0.0,0.0,0.0,12.49,419.7
2020-02-05 02:40:00,994.38,3.22,276.82,-1.88,69.11,7.7,5.32,2.38,3.33,5.35,1250.83,1.72,5.29,283.4,0.0,0.0,0.0,0.0,0.0,12.53,419.8
2020-02-05 02:50:00,994.7,3.15,276.73,-1.95,69.11,7.66,5.29,2.37,3.32,5.32,1251.58,1.6,5.09,275.8,0.0,0.0,0.0,0.0,0.0,12.56,419.7
2020-02-05 03:00:00,994.96,3.03,276.59,-1.97,69.54,7.6,5.28,2.31,3.31,5.31,1252.42,1.68,3.93,267.5,0.0,0.0,0.0,0.0,0.0,12.59,419.7
2020-02-05 03:10:00,995.06,2.91,276.47,-2.01,69.94,7.53,5.27,2.26,3.3,5.3,1253.09,1.74,6.49,224.4,0.0,0.0,0.0,0.0,0.0,12.62,419.8
2020-02-05 03:20:00,995.24,2.83,276.37,-2.03,70.2,7.49,5.26,2.23,3.29,5.28,1253.69,1.66,3.65,271.4,0.0,0.0,0.0,0.0,0.0,12.66,420.1
2020-02-05 03:30:00,995.49,2.76,276.28,-2.07,70.4,7.45,5.25,2.21,3.28,5.27,1254.35,2.03,4.57,274.6,0.0,0.0,0.0,0.0,0.0,12.69,420.2
2020-02-05 03:40:00,995.72,2.68,276.18,-2.03,71.0,7.41,5.26,2.15,3.29,5.28,1255.0,2.27,5.43,319.0,0.0,0.0,0.0,0.0,0.0,12.71,420.2
2020-02-05 03:50:00,995.94,2.64,276.12,-2.05,71.1,7.39,5.25,2.14,3.29,5.27,1255.45,1.96,4.85,237.6,0.0,0.0,0.0,0.0,0.0,12.71,420.2
2020-02-05 04:00:00,996.14,2.59,276.06,-2.04,71.4,7.36,5.26,2.11,3.29,5.28,1255.93,1.69,3.73,329.0,0.0,0.0,0.0,0.0,0.0,12.7,420.2
2020-02-05 04:10:00,996.35,2.51,275.96,-2.04,71.8,7.32,5.26,2.06,3.29,5.28,1256.55,1.5,3.04,217.5,0.0,0.0,0.0,0.0,0.0,12.68,420.6
2020-02-05 04:20:00,996.68,2.47,275.89,-2.25,70.9,7.3,5.18,2.12,3.24,5.19,1257.2,2.0,4.77,255.4,0.0,0.0,0.0,0.0,0.0,12.69,420.7
2020-02-05 04:30:00,996.99,2.47,275.87,-2.34,70.4,7.3,5.14,2.16,3.21,5.15,1257.61,1.89,5.69,7.44,0.0,0.0,0.0,0.0,0.0,12.69,420.7
2020-02-05 04:40:00,997.21,2.43,275.81,-2.35,70.6,7.28,5.14,2.14,3.21,5.15,1258.09,1.76,3.87,37.26,0.0,0.0,0.0,0.0,0.0,12.68,420.8
2020-02-05 04:50:00,997.46,2.35,275.71,-2.47,70.3,7.24,5.09,2.15,3.18,5.1,1258.76,1.84,4.67,88.5,0.0,0.0,0.0,0.0,0.0,12.65,420.8
